employee_id,department,years_of_service,performance_score,basic_salary,hra,other_allowances,overtime_hours,bonuses,tax_deductions,other_deductions,net_salary,is_anomaly,anomaly_type,isolation_forest_pred,isolation_forest_score,oneclass_svm_pred,oneclass_svm_score,local_outlier_factor_pred,local_outlier_factor_score,ensemble_anomaly,ensemble_score,top_anomaly_feature
EMP00981,Sales,26,88.8,43482.85,20000.23,5727.82,4.9,0.0,12201.3,2278.37,56728.72,0,Normal,0,0.083102,0,0.298053,0,0.020182,0,0.133779,net_salary
EMP01648,Management,6,40.2,93701.46,37480.58,14055.22,21.6,9370.15,18740.29,4685.07,-75078.3,1,net_salary_inconsistency,1,0.441753,1,0.666438,1,0.277542,1,0.461911,net_salary
EMP00191,Engineering,22,93.4,40958.64,14529.18,6785.11,3.6,2704.83,9005.82,2497.57,54856.72,0,Normal,0,0.069853,0,0.201055,0,0.014739,0,0.095215,net_salary
EMP01140,Finance,6,88.2,33466.12,11951.59,8177.47,23.4,3840.57,9557.72,2536.7,52682.96,0,Normal,0,0.128668,0,0.295308,0,0.04966,0,0.157879,net_salary
EMP00993,Sales,9,47.1,42187.98,17479.39,4345.19,1.8,0.0,10903.2,3052.65,50768.63,0,Normal,0,0.074824,0,0.254289,0,0.018486,0,0.115866,net_salary
EMP01640,Operations,24,43.7,30445.11,12178.04,4566.77,7.5,116581.96,6089.02,1522.26,158301.27,1,bonus_abuse,1,0.507492,1,0.651878,1,0.157397,1,0.438922,net_salary
EMP01394,HR,18,78.7,40727.3,20272.75,5389.01,1.7,6373.18,10780.13,1949.93,60681.27,0,Normal,0,0.088225,0,0.147468,0,0.00925,0,0.081647,net_salary
EMP00607,Engineering,24,68.7,81051.31,28777.09,8845.6,0.5,0.0,24292.06,5584.47,89177.4,0,Normal,0,0.236687,0,0.311441,1,0.15195,0,0.233359,net_salary
EMP00181,Sales,15,76.4,43445.17,13752.45,7536.34,6.6,0.0,4694.49,2447.45,60280.19,0,Normal,0,0.049322,0,0.048301,0,0.018342,0,0.038655,net_salary
EMP00302,HR,16,50.7,29429.91,9774.73,3518.43,10.9,0.0,4171.67,1927.86,39630.91,0,Normal,0,0.107906,0,0.154957,0,0.025851,0,0.096238,net_salary
EMP00497,Finance,4,44.4,51853.07,19428.91,9414.86,25.3,9851.64,13050.96,2655.16,87141.26,0,Normal,0,0.190815,0,0.30026,0,0.060101,0,0.183725,net_salary
EMP01449,Management,4,97.9,96147.19,43640.11,13617.17,2.1,0.0,22771.69,5321.01,127204.67,0,Normal,0,0.333825,0,0.349378,0,0.111891,0,0.265031,net_salary
EMP01399,Finance,17,63.6,53606.03,21854.05,12135.37,8.6,0.0,13689.17,3614.95,74613.32,0,Normal,0,0.057186,0,0.084816,0,0.01905,0,0.053684,net_salary
EMP01379,Sales,21,92.5,30788.54,10669.64,6574.56,5.0,0.0,3636.65,791.14,45048.16,0,Normal,0,0.106397,0,0.208571,0,0.032341,0,0.115769,net_salary
EMP00518,Operations,19,91.5,47170.53,16230.87,4781.35,5.0,0.0,11213.65,2326.15,56854.07,0,Normal,0,0.04376,0,0.188376,0,0.01131,0,0.081149,net_salary
EMP01070,Sales,23,48.2,51067.62,18186.21,10718.68,18.2,0.0,7002.43,3962.63,77720.86,0,Normal,0,0.093663,0,0.181392,0,0.045263,0,0.106773,net_salary
EMP00477,Engineering,5,46.5,43538.53,17202.91,4950.28,1.0,4097.23,7689.48,2059.4,60448.24,0,Normal,0,0.068347,0,0.212679,0,0.01884,0,0.099955,net_salary
EMP00158,Operations,29,85.0,32558.2,10424.99,6768.42,1.7,0.0,6410.53,1440.41,42419.57,0,Normal,0,0.098416,0,0.280316,0,0.035029,0,0.13792,net_salary
EMP01244,Operations,1,55.1,32826.76,12321.04,7929.79,1.9,0.0,4503.53,1489.71,47669.08,0,Normal,0,0.105556,0,0.23563,0,0.018571,0,0.119919,net_salary
EMP01196,Operations,22,42.2,37090.0,13257.61,5563.31,8.7,0.0,9591.43,1534.97,47809.67,0,Normal,0,0.076106,0,0.312004,0,0.017987,0,0.135365,net_salary
EMP00017,Sales,21,43.2,26763.39,8195.75,5891.71,0.2,0.0,4749.38,1339.38,34812.27,0,Normal,0,0.134192,0,0.246751,0,0.042024,0,0.140989,net_salary
EMP01073,Engineering,21,76.9,31358.75,15632.43,4260.08,2.6,0.0,3721.86,2236.66,46057.11,0,Normal,0,0.075572,0,0.116847,0,0.02739,0,0.07327,net_salary
EMP01655,Sales,17,77.3,176284.36,70513.74,26442.65,20.8,26442.65,35256.87,8814.22,289987.76,1,salary_spike,1,0.610435,0,0.384222,1,0.218313,0,0.404323,net_salary
EMP00547,Engineering,25,72.6,63070.88,19001.73,13274.59,1.8,0.0,7224.93,5031.09,84155.5,0,Normal,0,0.112468,0,0.188077,0,0.091379,0,0.130641,net_salary
EMP00659,Finance,17,95.1,47677.57,20721.55,8548.88,7.4,0.0,10206.68,2523.87,67525.08,0,Normal,0,0.030553,0,0.152577,0,0.019662,0,0.067597,net_salary
EMP01367,Operations,29,47.7,38360.76,17063.09,7024.43,0.0,0.0,4690.1,2968.8,54789.38,0,Normal,0,0.111474,0,0.282746,0,0.039736,0,0.144652,net_salary
EMP01020,Engineering,29,40.0,55081.6,22670.19,9522.66,3.1,0.0,6732.04,2121.55,80021.67,0,Normal,0,0.120374,0,0.307821,0,0.075845,0,0.168013,net_salary
EMP01400,Operations,24,92.8,42394.16,21130.4,7424.55,7.8,6130.91,7388.6,2094.56,70696.93,0,Normal,0,0.074755,0,0.187017,0,0.020151,0,0.093974,net_salary
EMP00960,Operations,7,83.7,33471.78,16404.74,5160.76,1.7,2890.17,5291.76,771.01,52398.14,0,Normal,0,0.076092,0,0.145849,0,0.00752,0,0.076487,net_salary
EMP01577,Management,29,66.9,70458.39,28183.36,10568.76,2.8,7045.84,14091.68,3522.92,10049.13,1,net_salary_inconsistency,0,0.244044,0,0.320122,1,0.604475,0,0.389547,net_salary
EMP00284,Engineering,28,81.7,39438.02,19715.52,4720.46,15.7,3158.69,10681.93,2958.75,59196.79,0,Normal,0,0.126299,0,0.298752,0,0.032958,0,0.152669,net_salary
EMP00798,Finance,25,73.2,84515.23,31777.37,15788.58,9.6,0.0,21891.82,2192.61,115603.12,0,Normal,0,0.190963,0,0.230107,0,0.066706,0,0.162592,net_salary
EMP01564,HR,22,61.4,196904.14,78761.66,29535.62,18.8,29535.62,39380.83,9845.21,320215.35,1,salary_spike,1,0.648903,1,0.407287,1,0.13692,1,0.397704,net_salary
EMP00226,Engineering,6,84.3,58591.51,19633.92,6322.7,2.9,0.0,15169.95,3417.17,67553.97,0,Normal,0,0.078657,0,0.206732,0,0.032364,0,0.105918,net_salary
EMP00027,Engineering,19,45.7,43210.15,20638.19,8273.53,11.1,0.0,11532.39,2584.29,62501.75,0,Normal,0,0.049219,0,0.228254,0,0.013064,0,0.096846,net_salary
EMP01487,Sales,28,94.6,38665.43,17594.58,4084.2,12.5,0.0,5820.54,3058.46,55996.31,0,Normal,0,0.125994,0,0.32039,0,0.043292,0,0.163225,net_salary
EMP00438,Operations,11,94.7,51459.96,25560.86,12041.41,5.0,7789.58,6340.42,1192.3,91731.28,0,Normal,0,0.123222,0,0.158348,0,0.074262,0,0.118611,net_salary
EMP01634,Operations,2,48.3,31616.57,12646.63,4742.49,1.2,3161.66,6323.31,1580.83,156166.15,1,net_salary_inconsistency,0,0.374787,1,0.56715,1,0.925901,0,0.622613,net_salary
EMP00230,Finance,21,70.7,41712.4,17892.5,6911.12,2.5,0.0,6795.1,912.98,59785.57,0,Normal,0,0.028805,0,0.067899,0,0.00524,0,0.033982,net_salary
EMP00038,Engineering,17,49.6,61629.88,22515.11,9007.32,16.5,0.0,14251.79,2226.55,86207.34,0,Normal,0,0.063357,0,0.136584,0,0.034636,0,0.078192,net_salary
EMP00750,Finance,14,67.5,51572.37,18988.52,11646.38,19.1,0.0,13262.17,2646.92,75532.86,0,Normal,0,0.06306,0,0.091955,0,0.018713,0,0.057909,net_salary
EMP01046,Finance,25,64.2,55196.47,16605.17,13191.28,4.7,0.0,12179.74,1815.94,73429.33,0,Normal,0,0.056251,0,0.146743,0,0.041975,0,0.081656,net_salary
EMP00470,Management,4,57.9,95349.93,34388.64,23046.66,1.4,0.0,20325.13,5663.53,128048.04,0,Normal,0,0.311099,0,0.291816,1,0.144445,0,0.24912,net_salary
EMP01425,Management,5,54.0,99736.45,32051.32,7920.89,6.4,0.0,18500.12,3495.59,127886.03,0,Normal,0,0.193131,0,0.230722,1,0.129548,0,0.184467,net_salary
EMP01651,Engineering,21,43.2,51313.87,20525.55,7697.08,258.6,5131.39,10262.77,2565.69,196243.49,1,impossible_overtime,1,0.714524,1,0.472365,0,0.018688,0,0.401859,net_salary
EMP00688,Sales,28,40.8,34204.43,14066.16,6552.08,5.3,0.0,8066.29,1872.8,46583.11,0,Normal,0,0.099687,0,0.369193,0,0.029504,0,0.166128,net_salary
EMP01543,Management,13,51.3,0.0,12068.55,9109.35,0.0,28732.22,0.0,0.0,49910.12,1,ghost_employee,0,0.336215,0,0.250133,0,0.039523,0,0.208624,net_salary
EMP00640,Sales,25,69.5,42191.8,14920.49,5369.52,3.8,0.0,11311.93,2588.44,50084.52,0,Normal,0,0.058051,0,0.219117,0,0.00901,0,0.095392,net_salary
EMP01443,Finance,10,78.5,43011.01,15027.71,7694.33,2.4,7159.56,5784.09,1612.89,66463.38,0,Normal,0,0.072469,0,0.048827,0,0.006383,0,0.04256,net_salary
EMP01219,Finance,1,46.3,45451.88,19922.98,6205.09,6.1,5884.48,5220.88,1714.56,73128.27,0,Normal,0,0.128269,0,0.265242,0,0.030501,0,0.141337,net_salary
EMP01159,Operations,1,94.2,30533.59,14107.5,3468.86,3.5,0.0,5737.22,1633.44,41741.17,0,Normal,0,0.12473,0,0.339073,0,0.036312,0,0.166705,net_salary
EMP01393,Engineering,23,92.3,77451.58,30372.38,17460.97,17.8,0.0,16009.38,2403.85,119796.43,0,Normal,0,0.183269,0,0.236912,0,0.060606,0,0.160262,net_salary
EMP01301,Engineering,4,40.5,55911.46,17952.07,9007.96,8.2,0.0,15217.48,2607.02,69345.18,0,Normal,0,0.130655,0,0.353631,0,0.03376,0,0.172682,net_salary
EMP01527,Management,26,47.4,83503.66,33401.46,12525.55,0.7,8350.37,-1942.64,-347.11,140618.78,1,negative_deduction,1,0.400512,1,0.4254,1,0.200753,1,0.342222,net_salary
EMP00801,Operations,16,69.5,34560.85,12029.24,7101.96,15.7,0.0,7425.54,1511.7,49841.73,0,Normal,0,0.034171,0,0.082766,0,0.015287,0,0.044075,net_salary
EMP00161,Sales,9,91.7,42509.85,21026.02,5901.88,0.2,0.0,5521.05,882.48,63113.93,0,Normal,0,0.059008,0,0.162727,0,0.008856,0,0.076864,net_salary
EMP00957,HR,16,54.2,36399.8,15813.9,7508.83,5.3,7037.65,6816.6,1975.95,59776.25,0,Normal,0,0.065344,0,0.073878,0,0.009764,0,0.049662,net_salary
EMP01187,Finance,5,70.2,44732.79,14795.67,8067.71,8.7,6099.67,10291.81,3072.13,63980.42,0,Normal,0,0.067644,0,0.1363,0,0.011726,0,0.07189,net_salary
EMP00822,Engineering,11,43.4,38444.58,15981.36,9102.44,3.8,6966.36,9451.73,2926.01,59486.59,0,Normal,0,0.096975,0,0.220241,0,0.026579,0,0.114598,net_salary
EMP01416,Management,5,63.9,59984.59,20240.29,11061.06,0.3,0.0,17873.82,1248.92,72331.91,0,Normal,0,0.150373,0,0.289642,0,0.070226,0,0.17008,net_salary
EMP00878,Finance,10,92.7,44401.4,17353.7,11044.57,6.1,4339.18,13186.66,2758.31,63733.09,0,Normal,0,0.110423,0,0.26825,0,0.023936,0,0.134203,net_salary
EMP00914,Sales,25,80.9,43775.84,16562.52,5920.89,7.5,5015.1,10314.12,3118.63,60919.59,0,Normal,0,0.064353,0,0.180071,0,0.011874,0,0.085433,net_salary
EMP00153,Engineering,19,99.3,71682.49,22523.14,13186.83,31.6,0.0,12872.43,3262.88,112493.09,0,Normal,0,0.20987,0,0.243343,0,0.123723,0,0.192312,net_salary
EMP01538,Engineering,14,70.3,48188.5,19275.4,7228.27,21.0,4818.85,9637.7,2409.43,-38475.5,1,net_salary_inconsistency,0,0.197609,0,0.378787,1,0.278167,0,0.284854,net_salary
EMP00510,Operations,19,69.3,39373.87,15113.13,8626.9,4.6,0.0,7482.01,1815.16,55514.73,0,Normal,0,0.002528,0,0.045799,0,0.005483,0,0.017937,net_salary
EMP01136,Engineering,21,83.8,61270.17,24676.04,7711.34,14.3,0.0,7107.74,3638.52,91125.32,0,Normal,0,0.075936,0,0.121267,0,0.039931,0,0.079044,net_salary
EMP01251,Operations,18,72.8,41550.22,19186.45,8261.65,3.1,0.0,8085.96,1104.89,61015.02,0,Normal,0,0.013724,0,0.048254,0,0.016481,0,0.026153,net_salary
EMP01488,Finance,4,67.0,34538.76,12728.16,6402.95,2.8,5838.39,5714.03,890.24,53810.63,0,Normal,0,0.096625,0,0.148188,0,0.014197,0,0.086337,net_salary
EMP00104,HR,18,64.4,31555.28,10537.75,5177.14,11.6,0.0,4383.78,1777.32,44540.71,0,Normal,0,0.058614,0,0.079466,0,0.026452,0,0.054844,net_salary
EMP00587,Engineering,20,90.9,66702.37,33013.55,8806.81,4.7,0.0,7003.36,3798.74,100659.7,0,Normal,0,0.111895,0,0.181647,0,0.06897,0,0.120837,net_salary
EMP01520,Sales,12,87.4,52392.54,20957.02,7858.88,0.8,5239.25,-2442.95,-444.03,89727.61,1,negative_deduction,0,0.307609,0,0.272537,0,0.038545,0,0.206231,net_salary
EMP01144,Finance,27,96.5,52752.2,25758.63,7278.74,21.3,0.0,15606.72,2930.89,77785.92,0,Normal,0,0.175787,0,0.384236,0,0.09302,0,0.217681,net_salary
EMP00054,Operations,1,46.3,42159.4,12769.08,6358.63,5.6,0.0,6533.93,1770.7,55195.85,0,Normal,0,0.087324,0,0.281622,0,0.024885,0,0.131277,net_salary
EMP00152,Engineering,11,61.9,64813.2,24442.32,9612.45,10.4,0.0,18552.99,5132.0,81502.27,0,Normal,0,0.129678,0,0.197801,0,0.069776,0,0.132418,net_salary
EMP00404,Operations,28,80.2,42072.36,13602.69,6131.44,3.2,0.0,6432.8,1748.1,54887.76,0,Normal,0,0.075508,0,0.205851,0,0.014606,0,0.098655,net_salary
EMP01629,Sales,29,54.2,45429.59,18171.84,6814.44,4.3,4542.96,9085.92,2271.48,229014.84,1,net_salary_inconsistency,1,0.408049,1,0.558205,1,1.0,1,0.655418,net_salary
EMP00208,Finance,21,69.5,39734.05,19783.2,4482.42,17.0,0.0,4335.38,1084.94,64911.96,0,Normal,0,0.108787,0,0.094497,0,0.032209,0,0.078498,net_salary
EMP01602,Sales,3,54.2,231487.04,92594.82,34723.06,10.3,34723.06,46297.41,11574.35,358009.19,1,salary_spike,1,0.743847,1,0.451339,0,0.028214,0,0.4078,net_salary
EMP01123,Operations,20,96.1,44552.88,20318.01,8905.77,7.3,0.0,11358.5,1525.44,63941.81,0,Normal,0,0.054046,0,0.235821,0,0.007904,0,0.099257,net_salary
EMP01471,Finance,7,90.1,53262.33,19998.55,6670.33,7.4,0.0,7332.59,4142.67,72151.02,0,Normal,0,0.044899,0,0.184458,0,0.045382,0,0.091579,net_salary
EMP00009,Finance,8,74.4,56542.3,26178.4,8197.76,1.9,0.0,15947.44,4224.01,71754.17,0,Normal,0,0.096998,0,0.185143,0,0.035807,0,0.105983,net_salary
EMP01015,Operations,10,73.0,28318.86,8847.05,3699.53,4.5,0.0,5610.59,708.78,35740.77,0,Normal,0,0.091291,0,0.149072,0,0.039809,0,0.093391,net_salary
EMP01505,Operations,22,82.1,33554.9,13421.96,5033.23,0.3,3355.49,6710.98,1677.75,-23535.61,1,net_salary_inconsistency,0,0.215823,1,0.445294,1,0.293905,0,0.31834,net_salary
EMP01061,Operations,7,90.2,32133.28,11162.61,6957.6,0.8,0.0,3239.85,1310.71,45943.93,0,Normal,0,0.10267,0,0.197869,0,0.02755,0,0.109363,net_salary
EMP00453,Sales,13,85.7,49947.99,23182.82,6064.79,15.7,0.0,8552.88,2278.53,75715.91,0,Normal,0,0.038106,0,0.07762,0,0.016982,0,0.044236,net_salary
EMP00254,Sales,25,67.1,61485.02,20599.0,8748.57,10.3,0.0,11550.62,3555.39,81663.73,0,Normal,0,0.03647,0,0.100084,0,0.02632,0,0.054291,net_salary
EMP01328,Operations,24,46.6,34636.71,13997.0,8334.36,7.2,0.0,7542.45,1043.06,50720.54,0,Normal,0,0.051725,0,0.245904,0,0.015641,0,0.104423,net_salary
EMP00897,Sales,3,76.6,37714.01,14443.15,9093.32,8.9,0.0,8035.26,2266.39,54095.59,0,Normal,0,0.054621,0,0.174435,0,0.016954,0,0.082003,net_salary
EMP01459,Engineering,1,57.9,60487.36,24733.95,6787.96,4.8,9352.51,8480.01,3383.63,92220.07,0,Normal,0,0.128546,0,0.205586,0,0.050834,0,0.128322,net_salary
EMP00881,Engineering,2,74.5,46663.44,16340.41,9386.07,8.8,3453.61,4718.55,1874.22,73100.49,0,Normal,0,0.107248,0,0.161533,0,0.026627,0,0.098469,net_salary
EMP01581,Management,6,69.5,716846.23,286738.49,107526.93,19.4,107526.93,143369.25,35842.31,1169803.43,1,salary_spike,1,0.97066,1,0.505347,1,0.133472,1,0.536493,net_salary
EMP00624,HR,23,85.4,43320.39,20539.83,7920.89,0.3,7467.27,8512.79,930.49,72284.45,0,Normal,0,0.090602,0,0.149452,0,0.021269,0,0.087108,net_salary
EMP00346,Finance,17,72.1,45014.49,19950.87,5978.63,2.1,0.0,10897.0,1352.99,59580.22,0,Normal,0,0.026582,0,0.09866,0,0.011493,0,0.045578,net_salary
EMP01609,HR,12,82.0,45037.28,18014.91,6755.59,4.5,4503.73,-3297.77,-630.76,80140.05,1,negative_deduction,0,0.323621,0,0.291872,0,0.02099,0,0.212161,net_salary
EMP00263,Engineering,29,90.1,50620.57,23210.49,7668.58,6.5,0.0,9597.08,2759.16,72228.09,0,Normal,0,0.079453,0,0.254043,0,0.025252,0,0.119583,net_salary
EMP01322,Engineering,20,99.2,75632.53,22851.85,10935.11,3.0,4589.46,16851.59,5977.3,93307.23,0,Normal,0,0.216937,0,0.272069,0,0.103522,0,0.19751,net_salary
EMP00151,Management,16,87.2,79549.51,25218.84,8450.12,14.9,0.0,18621.2,3825.14,101884.2,0,Normal,0,0.111227,0,0.136378,0,0.055847,0,0.101151,net_salary
EMP00473,Engineering,26,51.8,47277.4,23012.27,11178.24,1.4,0.0,12851.72,1491.16,67745.55,0,Normal,0,0.091063,0,0.281228,0,0.02175,0,0.131347,net_salary
EMP00641,Engineering,11,90.1,77814.29,28963.64,13665.74,6.1,4265.5,21529.16,6134.29,101495.72,0,Normal,0,0.241814,0,0.25208,0,0.103242,0,0.199045,net_salary
EMP01664,Sales,11,51.9,45747.16,18298.86,6862.07,4.4,4574.72,-3342.1,-444.21,81156.19,1,negative_deduction,0,0.301133,0,0.300123,0,0.009571,0,0.203609,net_salary
EMP01578,Operations,7,48.6,0.0,7516.17,2364.58,0.0,46086.17,0.0,0.0,55966.92,1,ghost_employee,1,0.440651,1,0.386111,0,0.121517,0,0.316093,net_salary
EMP00551,HR,24,51.4,45749.56,20389.4,7000.64,3.8,0.0,13043.61,1978.85,59746.97,0,Normal,0,0.070187,0,0.280426,0,0.011843,0,0.120819,net_salary
EMP00929,Finance,19,83.9,45014.27,17072.22,7896.91,1.4,0.0,8735.01,1774.96,60064.24,0,Normal,0,0.007437,0,0.082388,0,0.010808,0,0.033544,net_salary
EMP00489,Management,26,70.8,101372.95,43829.16,18246.98,0.2,18191.81,26342.08,4060.28,151428.61,0,Normal,1,0.394848,0,0.28992,0,0.111303,0,0.265357,net_salary
EMP01519,Finance,19,65.5,52895.35,21158.14,7934.3,308.5,5289.53,10579.07,2644.77,227036.75,1,impossible_overtime,1,0.756411,0,0.262924,0,0.021212,0,0.346849,net_salary
EMP01172,Management,9,88.0,78711.21,33301.47,18186.36,3.5,0.0,21269.22,5352.11,106160.42,0,Normal,0,0.237177,0,0.246878,0,0.096482,0,0.193512,net_salary
EMP00147,Finance,18,61.5,50309.99,24906.9,9071.0,14.9,0.0,14693.06,1482.2,75140.31,0,Normal,0,0.069826,0,0.197456,0,0.039655,0,0.102313,net_salary
EMP01616,Management,1,67.0,98098.11,39239.24,14714.72,17.9,634017.55,19619.62,4904.91,778007.18,1,bonus_abuse,1,0.876245,1,0.851953,0,0.120072,0,0.61609,net_salary
EMP00403,HR,5,73.5,21030.32,7000.6,4809.19,17.0,0.0,6025.95,797.97,29367.9,0,Normal,0,0.175097,0,0.334788,0,0.053867,0,0.187917,net_salary
EMP00955,Sales,19,48.6,48667.42,20251.93,11020.34,2.3,6469.18,13842.29,2963.46,70652.51,0,Normal,0,0.093902,0,0.227126,0,0.030452,0,0.11716,net_salary
EMP01573,Engineering,18,80.8,56718.43,22687.37,8507.76,11.6,253826.52,11343.69,2835.92,333728.6,1,bonus_abuse,1,0.636897,0,0.384257,0,0.007333,0,0.342829,net_salary
EMP00660,Finance,9,62.9,39141.03,18195.49,4115.93,5.4,2850.33,9835.96,791.07,55657.26,0,Normal,0,0.058869,0,0.18002,0,0.012506,0,0.083799,net_salary
EMP01373,Operations,1,52.2,39444.1,14790.16,9073.06,8.8,0.0,6577.03,1176.16,58808.27,0,Normal,0,0.081749,0,0.240577,0,0.031853,0,0.11806,net_salary
EMP00464,Finance,3,55.5,42650.42,14682.31,7530.74,4.2,0.0,4500.74,1136.42,60905.67,0,Normal,0,0.09436,0,0.182983,0,0.015731,0,0.097691,net_salary
EMP01350,Engineering,12,61.6,39130.5,14250.19,8627.32,24.7,2176.96,7379.0,1279.22,64587.91,0,Normal,0,0.068349,0,0.077684,0,0.045828,0,0.063953,net_salary
EMP00187,Operations,18,52.0,20000.0,8322.8,2557.33,7.0,0.0,4618.49,747.29,26826.85,0,Normal,0,0.175971,0,0.261731,0,0.087333,0,0.175012,net_salary
EMP01148,Finance,25,59.4,47984.84,20400.1,8410.8,1.0,5584.17,12932.98,3062.99,66833.8,0,Normal,0,0.08115,0,0.204689,0,0.019115,0,0.101651,net_salary
EMP01225,Sales,13,86.7,42295.17,17553.01,6887.34,1.7,0.0,6539.08,1442.34,59428.18,0,Normal,0,0.01799,0,0.085773,0,0.014243,0,0.039335,net_salary
EMP00609,HR,17,62.9,38862.43,13768.9,3943.53,6.3,0.0,9350.03,3067.64,46452.5,0,Normal,0,0.054084,0,0.135201,0,0.04923,0,0.079505,net_salary
EMP00144,Sales,13,50.5,35198.29,10998.72,5791.95,9.2,2606.31,6032.87,2528.55,49069.7,0,Normal,0,0.062611,0,0.122946,0,0.013317,0,0.066292,net_salary
EMP00752,Management,15,68.1,120163.4,45820.48,16399.54,0.5,17049.86,12917.28,6314.2,180765.07,0,Normal,1,0.386584,0,0.252151,1,0.138669,0,0.259135,net_salary
EMP00982,Operations,11,58.3,35407.1,14550.1,7449.84,5.1,0.0,9305.47,1127.9,48666.57,0,Normal,0,0.043098,0,0.177309,0,0.011188,0,0.077198,net_salary
EMP00198,Operations,10,45.6,38134.43,14633.0,5688.99,6.9,4961.45,10014.9,2826.97,53042.82,0,Normal,0,0.083805,0,0.25072,0,0.0075,0,0.114009,net_salary
EMP00884,Engineering,29,87.7,56828.26,28065.45,11536.24,13.4,3011.06,6981.82,2785.77,96812.47,0,Normal,0,0.160842,0,0.253226,0,0.070651,0,0.161573,net_salary
EMP00280,Operations,29,42.5,40879.02,13526.8,9482.94,4.2,6166.17,9571.91,1825.76,60266.87,0,Normal,0,0.135927,0,0.351385,0,0.039253,0,0.175522,net_salary
EMP00294,Sales,10,80.1,65415.15,31538.03,8757.02,2.8,0.0,15334.69,4423.77,87668.89,0,Normal,0,0.09148,0,0.107098,0,0.046957,0,0.081845,net_salary
EMP01528,Finance,12,97.7,54138.23,21655.29,8120.73,10.4,5413.82,-2989.3,-947.44,98543.29,1,negative_deduction,1,0.392267,0,0.370234,0,0.064348,0,0.275616,net_salary
EMP00401,Engineering,17,69.5,54743.59,22949.41,7862.91,29.5,0.0,12855.98,3156.4,84683.55,0,Normal,0,0.106695,0,0.090088,0,0.046323,0,0.081035,net_salary
EMP00123,Sales,7,61.8,48372.98,14819.0,10143.21,4.4,0.0,13254.73,1624.18,60451.67,0,Normal,0,0.056448,0,0.198933,0,0.020484,0,0.091955,net_salary
EMP01208,Sales,11,55.9,26633.78,12028.03,4503.8,11.0,0.0,7765.45,1374.44,36772.33,0,Normal,0,0.102079,0,0.279224,0,0.029569,0,0.136957,net_salary
EMP00203,Engineering,11,49.6,56434.96,25701.04,13436.06,3.9,0.0,11391.84,3097.74,83145.88,0,Normal,0,0.05603,0,0.10892,0,0.030128,0,0.065026,net_salary
EMP00836,Sales,29,45.2,51631.35,17515.89,7909.01,1.2,0.0,10279.9,2609.8,64747.4,0,Normal,0,0.087293,0,0.287104,0,0.044954,0,0.139784,net_salary
EMP00247,Sales,8,52.1,29203.7,10948.75,5552.17,2.3,0.0,3097.91,1041.52,42194.89,0,Normal,0,0.114413,0,0.161834,0,0.026563,0,0.100937,net_salary
EMP01440,Finance,13,52.3,44589.07,18233.64,7422.7,0.9,2821.83,6902.3,1232.1,65309.06,0,Normal,0,0.043585,0,0.07185,0,0.004615,0,0.040017,net_salary
EMP01592,HR,7,100.0,19182.74,7673.1,2877.41,14.8,9591.37,959.14,383.65,40643.44,1,duplicate_manipulation,1,0.432834,0,0.375199,1,0.34625,0,0.384761,net_salary
EMP01576,Sales,11,61.8,44303.5,17721.4,6645.52,5.8,4430.35,-3206.91,-246.48,78963.16,1,negative_deduction,0,0.283623,0,0.262083,0,0.011737,0,0.185815,net_salary
EMP01154,Finance,16,49.0,55475.17,16892.91,6292.05,0.5,0.0,6333.21,2007.65,70579.31,0,Normal,0,0.046542,0,0.103832,0,0.02004,0,0.056805,net_salary
EMP01427,Engineering,16,80.8,39169.03,12222.52,9508.49,4.5,0.0,11659.76,2261.29,48631.43,0,Normal,0,0.075698,0,0.210998,0,0.016217,0,0.100971,net_salary
EMP00385,Operations,20,63.6,30182.3,14460.72,4766.02,2.7,0.0,6361.07,654.87,43157.09,0,Normal,0,0.057621,0,0.141876,0,0.027942,0,0.075813,net_salary
EMP01476,Finance,10,43.0,61786.97,30320.51,12158.79,4.6,0.0,10177.27,3134.22,93619.34,0,Normal,0,0.097952,0,0.161566,0,0.034266,0,0.097928,net_salary
EMP00855,Engineering,15,88.5,64953.7,23484.28,7515.08,23.4,9862.69,8068.31,2962.81,109033.85,0,Normal,0,0.14836,0,0.111525,0,0.086497,0,0.11546,net_salary
EMP00220,Operations,1,63.5,49608.08,18139.03,8717.96,4.2,0.0,8850.37,1776.68,67791.34,0,Normal,0,0.067542,0,0.17921,0,0.034311,0,0.093688,net_salary
EMP00642,Sales,29,42.0,41454.05,15822.64,6152.67,0.0,0.0,5475.2,3230.83,54723.33,0,Normal,0,0.133762,0,0.330948,0,0.054422,0,0.173044,net_salary
EMP00002,Management,26,47.9,121236.97,42906.05,14824.37,1.4,20711.77,30394.2,5010.36,165865.84,0,Normal,1,0.437548,1,0.401853,1,0.165326,1,0.334909,net_salary
EMP00113,Management,6,89.7,60338.37,23996.52,6042.38,6.0,0.0,11559.92,2191.79,80019.59,0,Normal,0,0.054279,0,0.169236,0,0.022496,0,0.082004,net_salary
EMP00699,Engineering,25,88.5,58464.32,27660.2,14008.1,1.1,0.0,15298.53,2437.89,82999.11,0,Normal,0,0.109341,0,0.237987,0,0.045357,0,0.130895,net_salary
EMP01603,HR,23,50.0,0.0,11799.27,3977.42,0.0,20359.29,0.0,0.0,36135.98,1,ghost_employee,0,0.348502,0,0.30172,0,0.064579,0,0.238267,net_salary
